index,seq_max,seq_last,future_max,down_amount,HUBROOMTOTAL,M16A_3F_STORAGE_UTIL,CD_M163FSTORAGEUTIL,M16A_3F_CMD
50142,305.0,293.0,297.0,8.0,617.0,210.0,0.0,213.0
50143,305.0,290.0,297.0,8.0,623.0,210.0,1.0,213.0
50144,305.0,284.0,297.0,8.0,615.0,210.0,1.0,204.0
50145,305.0,285.0,297.0,8.0,622.0,210.0,1.0,208.0
50146,305.0,276.0,297.0,8.0,617.0,210.0,1.0,199.0
50147,305.0,289.0,297.0,8.0,610.0,210.0,1.0,209.0
50173,305.0,300.0,298.0,7.0,574.0,209.0,1.0,210.0
50174,305.0,293.0,298.0,7.0,578.0,209.0,1.0,216.0
50175,305.0,298.0,297.0,8.0,579.0,208.0,3.0,211.0
50176,305.0,290.0,297.0,8.0,574.0,208.0,3.0,212.0
50177,305.0,288.0,297.0,8.0,565.0,208.0,4.0,207.0
50178,305.0,290.0,297.0,8.0,574.0,209.0,2.0,212.0
50179,305.0,297.0,290.0,15.0,585.0,209.0,1.0,212.0
50180,305.0,290.0,289.0,16.0,572.0,209.0,1.0,205.0
50181,305.0,289.0,286.0,19.0,571.0,209.0,2.0,199.0
50182,305.0,286.0,279.0,26.0,567.0,209.0,2.0,193.0
50183,305.0,279.0,279.0,26.0,559.0,209.0,2.0,193.0
50184,305.0,270.0,279.0,26.0,570.0,208.0,2.0,190.0
50185,305.0,276.0,279.0,26.0,589.0,208.0,2.0,199.0
50186,305.0,272.0,279.0,26.0,574.0,208.0,2.0,198.0
50187,305.0,273.0,279.0,26.0,570.0,209.0,2.0,202.0
50188,305.0,274.0,279.0,26.0,566.0,209.0,2.0,212.0
50189,305.0,273.0,279.0,26.0,552.0,209.0,2.0,198.0
50190,305.0,277.0,279.0,26.0,550.0,208.0,2.0,202.0
50191,304.0,278.0,279.0,25.0,548.0,209.0,1.0,205.0
50192,304.0,279.0,279.0,25.0,533.0,209.0,1.0,204.0
50193,303.0,278.0,279.0,24.0,540.0,209.0,1.0,207.0
50194,303.0,279.0,269.0,34.0,543.0,209.0,1.0,202.0
50195,303.0,267.0,272.0,31.0,539.0,209.0,1.0,199.0
50196,303.0,251.0,272.0,31.0,548.0,209.0,1.0,185.0
50197,303.0,241.0,272.0,31.0,545.0,209.0,1.0,173.0
50198,300.0,248.0,273.0,27.0,562.0,209.0,1.0,177.0
50199,300.0,251.0,276.0,24.0,551.0,209.0,1.0,184.0
50200,300.0,252.0,281.0,19.0,567.0,209.0,1.0,188.0
50201,300.0,262.0,281.0,19.0,553.0,209.0,1.0,192.0
50202,300.0,269.0,281.0,19.0,536.0,209.0,1.0,196.0
50226,300.0,300.0,297.0,3.0,476.0,207.0,4.0,219.0
50227,300.0,297.0,281.0,19.0,458.0,208.0,4.0,206.0
50228,300.0,281.0,269.0,31.0,455.0,208.0,3.0,209.0
50229,300.0,269.0,268.0,32.0,439.0,208.0,2.0,196.0
50230,300.0,258.0,274.0,26.0,449.0,209.0,2.0,201.0
50231,300.0,251.0,274.0,26.0,450.0,209.0,2.0,196.0
50232,300.0,244.0,274.0,26.0,451.0,209.0,2.0,188.0
50233,300.0,245.0,274.0,26.0,451.0,209.0,2.0,200.0
50234,300.0,236.0,274.0,26.0,458.0,209.0,2.0,187.0
50235,300.0,239.0,274.0,26.0,455.0,209.0,2.0,191.0
50236,300.0,241.0,274.0,26.0,461.0,209.0,,202.0
50237,300.0,253.0,274.0,26.0,456.0,209.0,2.0,209.0
50238,300.0,261.0,274.0,26.0,451.0,209.0,2.0,213.0
50239,300.0,268.0,274.0,26.0,450.0,209.0,2.0,222.0
50240,300.0,274.0,273.0,27.0,452.0,208.0,3.0,225.0
50241,300.0,273.0,262.0,38.0,450.0,208.0,2.0,216.0
50242,300.0,262.0,248.0,52.0,436.0,209.0,2.0,215.0
50243,300.0,248.0,245.0,55.0,427.0,208.0,2.0,202.0
50244,300.0,240.0,245.0,55.0,430.0,208.0,2.0,197.0
50245,300.0,215.0,246.0,54.0,410.0,209.0,1.0,179.0
50246,300.0,203.0,254.0,46.0,413.0,209.0,1.0,177.0
50247,300.0,205.0,254.0,46.0,413.0,209.0,1.0,180.0
50248,300.0,206.0,254.0,46.0,410.0,210.0,1.0,165.0
50249,300.0,208.0,254.0,46.0,426.0,210.0,1.0,178.0
50250,300.0,226.0,254.0,46.0,445.0,209.0,1.0,185.0
50251,300.0,226.0,254.0,46.0,448.0,209.0,1.0,187.0
50252,300.0,238.0,254.0,46.0,450.0,209.0,2.0,201.0
50253,300.0,245.0,254.0,46.0,465.0,208.0,2.0,204.0
50254,300.0,238.0,254.0,46.0,461.0,209.0,1.0,194.0
50255,300.0,246.0,254.0,46.0,472.0,208.0,3.0,202.0
50536,334.0,301.0,285.0,49.0,526.0,209.0,2.0,217.0
50537,334.0,283.0,285.0,49.0,513.0,209.0,2.0,214.0
50538,334.0,279.0,293.0,41.0,510.0,209.0,2.0,213.0
50549,334.0,302.0,295.0,39.0,530.0,210.0,0.0,242.0
50550,334.0,295.0,288.0,46.0,516.0,209.0,1.0,224.0
50551,334.0,288.0,283.0,51.0,510.0,210.0,1.0,235.0
50552,334.0,283.0,282.0,52.0,503.0,210.0,1.0,235.0
50553,334.0,277.0,282.0,52.0,495.0,210.0,1.0,224.0
50554,334.0,282.0,280.0,54.0,509.0,210.0,1.0,225.0
50555,334.0,266.0,287.0,47.0,502.0,210.0,0.0,216.0
50556,334.0,274.0,295.0,39.0,519.0,208.0,3.0,219.0
50557,334.0,274.0,297.0,37.0,511.0,208.0,4.0,211.0
50558,334.0,263.0,297.0,37.0,505.0,206.0,5.0,203.0
50559,334.0,277.0,297.0,37.0,537.0,206.0,7.0,223.0
50560,334.0,277.0,297.0,37.0,545.0,205.0,8.0,215.0
50561,334.0,280.0,297.0,37.0,555.0,203.0,9.0,216.0
50643,319.0,304.0,296.0,23.0,678.0,208.0,4.0,212.0
50644,319.0,291.0,296.0,23.0,673.0,208.0,2.0,206.0
50645,319.0,283.0,296.0,23.0,665.0,209.0,1.0,198.0
50646,319.0,290.0,296.0,23.0,659.0,209.0,1.0,208.0
50660,312.0,303.0,299.0,13.0,682.0,209.0,1.0,224.0
50661,312.0,299.0,296.0,16.0,680.0,209.0,1.0,219.0
50662,312.0,296.0,295.0,17.0,677.0,210.0,1.0,216.0
50663,312.0,295.0,294.0,18.0,671.0,210.0,1.0,212.0
50664,312.0,291.0,294.0,18.0,683.0,210.0,1.0,215.0
50665,312.0,287.0,294.0,18.0,674.0,210.0,1.0,208.0
50911,396.0,302.0,297.0,99.0,579.0,160.0,73.0,187.0
50912,396.0,297.0,295.0,101.0,578.0,161.0,70.0,181.0
50913,396.0,295.0,284.0,112.0,581.0,162.0,69.0,188.0
50914,396.0,284.0,279.0,117.0,586.0,165.0,66.0,185.0
50915,396.0,268.0,279.0,117.0,579.0,165.0,64.0,170.0
50916,396.0,271.0,279.0,117.0,569.0,166.0,63.0,171.0
50917,396.0,279.0,268.0,128.0,579.0,165.0,64.0,175.0
50918,396.0,266.0,268.0,128.0,583.0,166.0,64.0,180.0
50919,396.0,263.0,268.0,128.0,569.0,168.0,60.0,179.0
50920,393.0,257.0,268.0,125.0,576.0,168.0,60.0,182.0
50921,393.0,264.0,268.0,125.0,585.0,169.0,59.0,195.0
50922,393.0,268.0,268.0,125.0,572.0,170.0,59.0,194.0
50923,393.0,266.0,268.0,125.0,563.0,171.0,56.0,196.0
50924,393.0,268.0,260.0,133.0,555.0,172.0,55.0,186.0
50925,393.0,260.0,259.0,134.0,548.0,173.0,53.0,184.0
50926,393.0,259.0,252.0,141.0,554.0,174.0,51.0,179.0
50927,393.0,252.0,247.0,146.0,574.0,175.0,50.0,187.0
50928,393.0,235.0,247.0,146.0,570.0,177.0,48.0,177.0
50929,393.0,236.0,247.0,146.0,575.0,177.0,47.0,167.0
50930,382.0,230.0,247.0,135.0,570.0,178.0,47.0,165.0
50931,372.0,230.0,247.0,125.0,567.0,178.0,46.0,165.0
50932,361.0,229.0,247.0,114.0,564.0,178.0,46.0,159.0
50933,357.0,238.0,247.0,110.0,577.0,178.0,46.0,177.0
50934,338.0,235.0,247.0,91.0,571.0,179.0,45.0,181.0
50935,333.0,247.0,237.0,96.0,563.0,178.0,46.0,193.0
50936,333.0,237.0,237.0,96.0,557.0,178.0,47.0,188.0
50937,333.0,235.0,237.0,96.0,548.0,178.0,46.0,191.0
50938,327.0,237.0,233.0,94.0,552.0,178.0,46.0,181.0
50939,321.0,233.0,229.0,92.0,542.0,179.0,46.0,178.0
50940,302.0,225.0,229.0,73.0,529.0,179.0,44.0,171.0
51152,333.0,302.0,292.0,41.0,503.0,209.0,2.0,212.0
51153,333.0,292.0,276.0,57.0,500.0,209.0,2.0,209.0
51154,333.0,275.0,276.0,57.0,502.0,209.0,2.0,193.0
51155,327.0,269.0,276.0,51.0,508.0,209.0,2.0,197.0
51156,327.0,273.0,276.0,51.0,507.0,209.0,1.0,199.0
51157,327.0,272.0,276.0,51.0,497.0,209.0,2.0,197.0
51158,327.0,276.0,273.0,54.0,506.0,209.0,2.0,202.0
51159,327.0,270.0,282.0,45.0,506.0,209.0,2.0,201.0
51160,327.0,273.0,282.0,45.0,500.0,209.0,2.0,208.0
51161,327.0,271.0,282.0,45.0,500.0,209.0,1.0,208.0
51162,327.0,265.0,282.0,45.0,490.0,209.0,1.0,211.0
51163,327.0,260.0,282.0,45.0,488.0,209.0,1.0,197.0
51164,327.0,259.0,282.0,45.0,504.0,209.0,1.0,204.0
51165,327.0,256.0,282.0,45.0,492.0,210.0,1.0,194.0
51166,327.0,258.0,282.0,45.0,491.0,209.0,1.0,195.0
51167,327.0,269.0,282.0,45.0,492.0,208.0,2.0,203.0
51168,327.0,272.0,282.0,45.0,495.0,209.0,2.0,208.0
51169,327.0,282.0,275.0,52.0,507.0,209.0,2.0,221.0
51170,327.0,273.0,275.0,52.0,500.0,209.0,2.0,207.0
51171,327.0,273.0,277.0,50.0,502.0,209.0,2.0,207.0
51172,327.0,270.0,277.0,50.0,498.0,208.0,2.0,206.0
51173,327.0,275.0,277.0,50.0,494.0,209.0,1.0,213.0
51174,327.0,266.0,277.0,50.0,508.0,208.0,3.0,212.0
51175,327.0,263.0,277.0,50.0,506.0,209.0,2.0,209.0
51176,325.0,253.0,277.0,48.0,491.0,209.0,2.0,199.0
51177,325.0,261.0,277.0,48.0,508.0,209.0,2.0,205.0
51178,325.0,263.0,277.0,48.0,514.0,209.0,1.0,208.0
51179,316.0,268.0,277.0,39.0,515.0,209.0,1.0,218.0
51180,312.0,275.0,277.0,35.0,497.0,209.0,1.0,211.0
51181,302.0,277.0,285.0,17.0,507.0,209.0,1.0,213.0
51212,305.0,305.0,296.0,9.0,561.0,205.0,7.0,230.0
51213,305.0,296.0,290.0,15.0,552.0,205.0,8.0,216.0
51214,305.0,284.0,290.0,15.0,542.0,205.0,8.0,207.0
51215,305.0,286.0,290.0,15.0,543.0,204.0,8.0,217.0
51216,305.0,290.0,289.0,16.0,536.0,206.0,7.0,215.0
51217,305.0,289.0,289.0,16.0,539.0,207.0,5.0,216.0
51218,305.0,289.0,288.0,17.0,534.0,207.0,4.0,209.0
51219,305.0,285.0,288.0,17.0,540.0,208.0,4.0,213.0
51220,305.0,280.0,291.0,14.0,527.0,208.0,3.0,203.0
51271,316.0,304.0,297.0,19.0,546.0,209.0,2.0,217.0
51272,316.0,297.0,295.0,21.0,550.0,209.0,2.0,217.0
51273,316.0,288.0,295.0,21.0,549.0,209.0,2.0,211.0
51274,316.0,286.0,295.0,21.0,541.0,209.0,2.0,210.0
51275,316.0,284.0,295.0,21.0,549.0,209.0,1.0,210.0
51276,316.0,295.0,293.0,23.0,571.0,210.0,1.0,223.0
51277,316.0,290.0,293.0,23.0,554.0,210.0,1.0,215.0
51278,316.0,293.0,292.0,24.0,551.0,210.0,1.0,218.0
51279,316.0,292.0,290.0,26.0,553.0,210.0,1.0,216.0
51280,316.0,287.0,290.0,26.0,563.0,210.0,1.0,216.0
51281,316.0,286.0,293.0,23.0,559.0,210.0,1.0,209.0
51298,304.0,302.0,298.0,6.0,590.0,209.0,1.0,241.0
51299,304.0,285.0,298.0,6.0,564.0,210.0,1.0,216.0
51300,304.0,291.0,298.0,6.0,550.0,210.0,1.0,218.0
51301,304.0,297.0,298.0,6.0,547.0,209.0,1.0,231.0
51302,304.0,295.0,298.0,6.0,537.0,209.0,2.0,221.0
51303,304.0,298.0,287.0,17.0,554.0,209.0,1.0,227.0
51304,304.0,287.0,286.0,18.0,551.0,209.0,2.0,219.0
51305,304.0,282.0,297.0,7.0,537.0,209.0,1.0,214.0
51306,304.0,276.0,298.0,6.0,530.0,210.0,1.0,211.0
51386,338.0,302.0,292.0,46.0,567.0,209.0,2.0,219.0
51387,338.0,292.0,285.0,53.0,548.0,209.0,2.0,205.0
51388,338.0,285.0,278.0,60.0,542.0,209.0,2.0,202.0
51389,338.0,278.0,278.0,60.0,531.0,209.0,1.0,202.0
51390,338.0,275.0,282.0,56.0,525.0,210.0,1.0,207.0
51391,338.0,276.0,282.0,56.0,515.0,210.0,1.0,207.0
51392,338.0,278.0,282.0,56.0,507.0,210.0,1.0,210.0
51393,338.0,273.0,284.0,54.0,510.0,210.0,1.0,205.0
51394,338.0,271.0,284.0,54.0,510.0,210.0,1.0,207.0
51395,338.0,278.0,284.0,54.0,514.0,210.0,1.0,220.0
51396,338.0,269.0,284.0,54.0,526.0,209.0,1.0,216.0
51397,338.0,258.0,284.0,54.0,510.0,209.0,1.0,206.0
51398,338.0,272.0,284.0,54.0,523.0,209.0,2.0,213.0
51399,338.0,269.0,284.0,54.0,531.0,209.0,2.0,211.0
51400,338.0,282.0,284.0,54.0,528.0,209.0,2.0,207.0
51401,338.0,278.0,284.0,54.0,523.0,209.0,2.0,212.0
51402,338.0,278.0,284.0,54.0,513.0,207.0,4.0,209.0
51403,338.0,284.0,270.0,68.0,504.0,207.0,4.0,209.0
51404,328.0,262.0,270.0,58.0,494.0,208.0,4.0,204.0
51405,325.0,266.0,270.0,55.0,493.0,208.0,3.0,205.0
51406,324.0,259.0,270.0,54.0,486.0,208.0,2.0,204.0
51407,324.0,258.0,270.0,54.0,472.0,209.0,2.0,203.0
51408,324.0,270.0,265.0,59.0,468.0,209.0,1.0,213.0
51409,324.0,265.0,256.0,68.0,463.0,209.0,1.0,202.0
51410,321.0,250.0,265.0,56.0,437.0,209.0,1.0,194.0
51411,315.0,242.0,265.0,50.0,441.0,209.0,2.0,189.0
51412,315.0,242.0,265.0,50.0,451.0,208.0,2.0,190.0
51413,315.0,243.0,269.0,46.0,455.0,208.0,2.0,197.0
51414,307.0,239.0,276.0,31.0,466.0,208.0,2.0,197.0
51415,302.0,237.0,276.0,26.0,458.0,209.0,2.0,185.0
51531,309.0,304.0,296.0,13.0,639.0,208.0,2.0,215.0
51532,309.0,292.0,296.0,13.0,639.0,208.0,2.0,213.0
51533,309.0,285.0,296.0,13.0,630.0,209.0,1.0,212.0
51534,309.0,280.0,296.0,13.0,627.0,209.0,2.0,214.0
51535,309.0,289.0,296.0,13.0,633.0,209.0,1.0,213.0
51536,309.0,284.0,296.0,13.0,618.0,209.0,1.0,216.0
51992,350.0,309.0,294.0,56.0,502.0,210.0,1.0,235.0
51993,350.0,294.0,288.0,62.0,487.0,210.0,1.0,220.0
51994,350.0,288.0,279.0,71.0,480.0,210.0,1.0,217.0
51995,350.0,279.0,283.0,67.0,481.0,210.0,1.0,208.0
51996,350.0,279.0,290.0,60.0,473.0,210.0,1.0,209.0
51997,350.0,267.0,293.0,57.0,483.0,210.0,1.0,206.0
51998,350.0,267.0,299.0,51.0,493.0,210.0,1.0,213.0
51999,350.0,261.0,299.0,51.0,496.0,210.0,1.0,211.0
52000,350.0,253.0,299.0,51.0,494.0,209.0,1.0,206.0
52001,350.0,257.0,299.0,51.0,495.0,209.0,1.0,209.0
52002,350.0,263.0,299.0,51.0,492.0,209.0,1.0,216.0
52003,350.0,274.0,299.0,51.0,501.0,209.0,1.0,217.0
52004,350.0,278.0,299.0,51.0,507.0,209.0,1.0,225.0
52005,350.0,283.0,299.0,51.0,503.0,209.0,1.0,221.0
52006,350.0,290.0,299.0,51.0,511.0,209.0,2.0,230.0
52007,339.0,293.0,299.0,40.0,508.0,209.0,1.0,221.0
52008,339.0,299.0,296.0,43.0,519.0,209.0,1.0,214.0
52009,330.0,296.0,294.0,36.0,534.0,209.0,2.0,223.0
52010,330.0,291.0,294.0,36.0,545.0,209.0,2.0,223.0
52011,330.0,294.0,294.0,36.0,553.0,208.0,4.0,232.0
52012,330.0,276.0,294.0,36.0,534.0,208.0,2.0,215.0
52013,327.0,285.0,294.0,33.0,529.0,208.0,2.0,218.0
52014,323.0,288.0,294.0,29.0,518.0,208.0,2.0,218.0
52015,323.0,286.0,294.0,29.0,520.0,209.0,2.0,220.0
52016,314.0,291.0,296.0,18.0,530.0,209.0,1.0,215.0
52017,311.0,294.0,296.0,15.0,527.0,209.0,2.0,221.0
52018,309.0,276.0,298.0,11.0,522.0,208.0,2.0,219.0
52056,316.0,300.0,293.0,23.0,535.0,209.0,2.0,217.0
52057,316.0,283.0,293.0,23.0,522.0,209.0,2.0,209.0
52058,316.0,275.0,293.0,23.0,524.0,210.0,1.0,209.0
52059,316.0,276.0,293.0,23.0,526.0,210.0,1.0,208.0
52060,316.0,278.0,293.0,23.0,535.0,209.0,1.0,214.0
52061,316.0,271.0,293.0,23.0,524.0,209.0,1.0,211.0
52062,316.0,277.0,293.0,23.0,510.0,209.0,1.0,212.0
52063,316.0,287.0,293.0,23.0,522.0,209.0,1.0,222.0
52064,316.0,289.0,293.0,23.0,522.0,209.0,2.0,221.0
52065,316.0,293.0,291.0,25.0,518.0,209.0,2.0,218.0
52066,316.0,291.0,285.0,31.0,537.0,209.0,2.0,221.0
52067,316.0,285.0,280.0,36.0,534.0,209.0,2.0,221.0
52068,316.0,276.0,280.0,36.0,536.0,208.0,2.0,217.0
52069,316.0,269.0,280.0,36.0,538.0,209.0,3.0,206.0
52070,316.0,276.0,283.0,33.0,568.0,208.0,2.0,221.0
52071,316.0,268.0,283.0,33.0,556.0,210.0,1.0,213.0
52072,316.0,270.0,283.0,33.0,546.0,209.0,1.0,207.0
52073,316.0,280.0,283.0,33.0,536.0,209.0,2.0,218.0
52074,316.0,276.0,283.0,33.0,531.0,209.0,2.0,212.0
52075,316.0,276.0,283.0,33.0,530.0,209.0,2.0,213.0
52076,316.0,279.0,283.0,33.0,544.0,209.0,2.0,215.0
52077,316.0,275.0,283.0,33.0,544.0,209.0,2.0,222.0
52078,316.0,277.0,283.0,33.0,543.0,208.0,2.0,218.0
52079,316.0,274.0,283.0,33.0,532.0,206.0,5.0,223.0
52080,316.0,283.0,281.0,35.0,535.0,206.0,5.0,229.0
52081,311.0,281.0,283.0,28.0,521.0,207.0,4.0,222.0
52082,307.0,277.0,283.0,24.0,508.0,207.0,4.0,218.0
52083,307.0,277.0,283.0,24.0,510.0,208.0,2.0,219.0
52084,302.0,278.0,283.0,19.0,527.0,208.0,2.0,219.0
52085,300.0,260.0,283.0,17.0,519.0,210.0,1.0,201.0
52314,406.0,316.0,296.0,110.0,697.0,207.0,5.0,212.0
52315,406.0,296.0,272.0,134.0,684.0,207.0,4.0,198.0
52316,406.0,272.0,250.0,156.0,666.0,208.0,4.0,188.0
52317,404.0,250.0,221.0,183.0,642.0,208.0,4.0,172.0
52318,401.0,221.0,218.0,183.0,626.0,208.0,4.0,148.0
52319,396.0,189.0,235.0,161.0,616.0,208.0,4.0,133.0
52320,396.0,176.0,244.0,152.0,603.0,208.0,4.0,128.0
52321,396.0,163.0,260.0,136.0,589.0,208.0,4.0,133.0
52322,396.0,161.0,285.0,111.0,560.0,208.0,4.0,135.0
52323,396.0,167.0,288.0,108.0,551.0,208.0,4.0,140.0
52351,318.0,304.0,291.0,27.0,524.0,208.0,2.0,224.0
52352,318.0,291.0,291.0,27.0,512.0,208.0,2.0,216.0
52353,318.0,291.0,288.0,30.0,513.0,208.0,2.0,223.0
52354,318.0,288.0,275.0,43.0,499.0,208.0,3.0,210.0
52355,318.0,273.0,281.0,37.0,488.0,209.0,3.0,202.0
52356,318.0,268.0,283.0,35.0,486.0,209.0,1.0,197.0
52357,318.0,274.0,283.0,35.0,471.0,209.0,1.0,206.0
52358,318.0,264.0,283.0,35.0,490.0,208.0,3.0,211.0
52359,318.0,275.0,283.0,35.0,511.0,207.0,4.0,217.0
52360,318.0,270.0,283.0,35.0,513.0,206.0,7.0,214.0
52361,318.0,270.0,283.0,35.0,521.0,206.0,6.0,227.0
52362,318.0,266.0,283.0,35.0,527.0,206.0,5.0,219.0
52363,318.0,269.0,283.0,35.0,534.0,208.0,3.0,226.0
52364,318.0,274.0,283.0,35.0,528.0,210.0,1.0,219.0
52365,318.0,281.0,283.0,35.0,518.0,210.0,1.0,225.0
52366,318.0,283.0,283.0,35.0,517.0,210.0,1.0,227.0
52367,318.0,283.0,283.0,35.0,504.0,210.0,1.0,215.0
52368,318.0,276.0,283.0,35.0,510.0,210.0,1.0,215.0
52369,318.0,283.0,283.0,35.0,526.0,209.0,1.0,217.0
52370,318.0,281.0,283.0,35.0,531.0,210.0,0.0,223.0
52371,318.0,281.0,283.0,35.0,530.0,210.0,0.0,215.0
52372,318.0,275.0,283.0,35.0,521.0,210.0,0.0,217.0
52373,318.0,280.0,283.0,35.0,524.0,210.0,1.0,210.0
52374,314.0,283.0,277.0,37.0,518.0,209.0,1.0,220.0
52375,313.0,277.0,276.0,37.0,506.0,209.0,1.0,220.0
52376,304.0,276.0,274.0,30.0,507.0,208.0,2.0,220.0
52377,304.0,272.0,274.0,30.0,493.0,208.0,2.0,220.0
52378,304.0,274.0,274.0,30.0,479.0,208.0,2.0,219.0
52379,304.0,274.0,274.0,30.0,482.0,209.0,2.0,216.0
52380,304.0,273.0,274.0,30.0,479.0,209.0,1.0,215.0
52513,306.0,306.0,299.0,7.0,560.0,205.0,8.0,239.0
52524,306.0,301.0,296.0,10.0,595.0,210.0,1.0,230.0
52525,306.0,296.0,296.0,10.0,592.0,209.0,2.0,231.0
52526,306.0,293.0,296.0,10.0,569.0,208.0,3.0,224.0
52527,306.0,282.0,296.0,10.0,555.0,208.0,4.0,215.0
52528,306.0,280.0,296.0,10.0,555.0,207.0,4.0,212.0
52529,306.0,285.0,296.0,10.0,549.0,208.0,4.0,217.0
52530,306.0,296.0,289.0,17.0,554.0,208.0,2.0,210.0
52531,306.0,289.0,289.0,17.0,547.0,208.0,2.0,216.0
52532,306.0,287.0,295.0,11.0,523.0,207.0,5.0,213.0
52533,306.0,276.0,295.0,11.0,523.0,207.0,4.0,198.0
52534,306.0,281.0,295.0,11.0,531.0,207.0,4.0,197.0
52535,306.0,283.0,295.0,11.0,541.0,208.0,3.0,198.0
52536,306.0,283.0,295.0,11.0,537.0,208.0,3.0,208.0
52537,306.0,286.0,295.0,11.0,540.0,208.0,3.0,214.0
52591,324.0,303.0,289.0,35.0,514.0,209.0,2.0,230.0
52592,324.0,289.0,274.0,50.0,506.0,209.0,1.0,211.0
52593,324.0,274.0,272.0,52.0,490.0,209.0,2.0,213.0
52594,324.0,272.0,278.0,46.0,499.0,208.0,2.0,210.0
52595,324.0,265.0,282.0,42.0,512.0,209.0,2.0,205.0
52596,324.0,259.0,285.0,39.0,502.0,209.0,2.0,197.0
52597,324.0,246.0,285.0,39.0,506.0,210.0,1.0,188.0
52598,324.0,253.0,285.0,39.0,530.0,208.0,2.0,179.0
52599,324.0,248.0,296.0,28.0,532.0,209.0,1.0,193.0
52600,324.0,251.0,296.0,28.0,550.0,209.0,2.0,200.0
52601,324.0,252.0,296.0,28.0,552.0,208.0,2.0,198.0
52602,324.0,259.0,296.0,28.0,555.0,209.0,2.0,210.0
52603,324.0,261.0,296.0,28.0,541.0,209.0,1.0,212.0
52604,324.0,278.0,296.0,28.0,543.0,209.0,2.0,229.0
52605,324.0,282.0,296.0,28.0,543.0,208.0,3.0,225.0
52606,324.0,285.0,296.0,28.0,544.0,208.0,4.0,228.0
52607,324.0,283.0,296.0,28.0,527.0,208.0,4.0,226.0
52618,324.0,302.0,283.0,41.0,539.0,208.0,4.0,231.0
52619,308.0,283.0,283.0,25.0,534.0,208.0,4.0,211.0
52620,303.0,283.0,284.0,19.0,542.0,206.0,5.0,223.0
52621,302.0,283.0,284.0,18.0,539.0,207.0,4.0,219.0
52622,302.0,281.0,284.0,18.0,533.0,208.0,3.0,217.0
52623,302.0,277.0,290.0,12.0,548.0,208.0,2.0,213.0
52624,302.0,271.0,293.0,9.0,549.0,209.0,1.0,216.0
52625,302.0,277.0,293.0,9.0,554.0,208.0,3.0,214.0
52626,302.0,275.0,293.0,9.0,551.0,207.0,4.0,214.0
52627,302.0,280.0,293.0,9.0,532.0,208.0,3.0,220.0
52628,302.0,277.0,293.0,9.0,535.0,208.0,4.0,218.0
52629,302.0,282.0,293.0,9.0,535.0,208.0,2.0,229.0
52630,302.0,284.0,293.0,9.0,534.0,207.0,4.0,226.0
52631,302.0,277.0,293.0,9.0,527.0,208.0,2.0,214.0
52632,302.0,281.0,293.0,9.0,531.0,208.0,3.0,222.0
52633,302.0,290.0,293.0,9.0,548.0,209.0,1.0,222.0
52634,302.0,293.0,288.0,14.0,558.0,209.0,1.0,228.0
52635,302.0,288.0,283.0,19.0,551.0,209.0,1.0,223.0
52636,302.0,283.0,277.0,25.0,532.0,210.0,0.0,221.0
52637,302.0,271.0,277.0,25.0,522.0,210.0,0.0,218.0
52638,302.0,263.0,277.0,25.0,522.0,210.0,0.0,209.0
52639,302.0,274.0,277.0,25.0,528.0,210.0,1.0,219.0
52640,302.0,270.0,277.0,25.0,525.0,209.0,2.0,221.0
52641,302.0,275.0,277.0,25.0,513.0,208.0,2.0,218.0
52642,302.0,265.0,277.0,25.0,503.0,208.0,4.0,216.0
52643,302.0,272.0,277.0,25.0,521.0,208.0,2.0,216.0
52644,302.0,277.0,274.0,28.0,508.0,208.0,3.0,213.0
52645,302.0,274.0,273.0,29.0,511.0,208.0,2.0,218.0
52646,302.0,265.0,273.0,29.0,506.0,208.0,2.0,212.0
52647,302.0,272.0,273.0,29.0,505.0,208.0,2.0,222.0
52767,309.0,300.0,291.0,18.0,543.0,208.0,2.0,219.0
52768,309.0,289.0,291.0,18.0,535.0,207.0,4.0,203.0
52769,309.0,290.0,291.0,18.0,529.0,208.0,4.0,215.0
52770,309.0,278.0,291.0,18.0,522.0,207.0,5.0,204.0
52771,309.0,284.0,291.0,18.0,542.0,207.0,4.0,223.0
52772,309.0,291.0,291.0,18.0,532.0,206.0,5.0,226.0
52773,309.0,283.0,291.0,18.0,522.0,206.0,6.0,224.0
52774,309.0,282.0,291.0,18.0,532.0,206.0,5.0,222.0
52775,309.0,282.0,291.0,18.0,533.0,207.0,5.0,217.0
52776,309.0,285.0,291.0,18.0,529.0,208.0,2.0,228.0
52777,309.0,278.0,291.0,18.0,514.0,209.0,1.0,227.0
52778,309.0,277.0,291.0,18.0,517.0,209.0,2.0,224.0
52779,309.0,274.0,291.0,18.0,522.0,209.0,1.0,229.0
52780,309.0,291.0,285.0,24.0,521.0,209.0,1.0,231.0
52781,309.0,268.0,285.0,24.0,493.0,209.0,1.0,220.0
52782,309.0,266.0,285.0,24.0,485.0,209.0,1.0,213.0
52783,309.0,285.0,282.0,27.0,479.0,208.0,2.0,222.0
52784,305.0,278.0,282.0,23.0,482.0,208.0,2.0,221.0
52785,302.0,277.0,282.0,20.0,476.0,208.0,3.0,222.0
52786,302.0,282.0,275.0,27.0,473.0,208.0,2.0,220.0
52787,302.0,275.0,268.0,34.0,464.0,209.0,1.0,215.0
